# precip,,,,,,
,9,10,9,10,9,10
TIMESTEP,SUM,SUM,STD_DEV,STD_DEV,VARIANCE,VARIANCE
1975-03-02T00:00:00Z,27.91259011,27.91259011,0,0,0,0
1975-03-03T00:00:00Z,56.33345241,56.33345241,0,0,0,0
1975-03-04T00:00:00Z,67.10072323,67.10072323,0,0,0,0
1975-03-05T00:00:00Z,77.64766988,77.64766988,0,0,0,0
1975-03-06T00:00:00Z,79.08720943,79.08720943,0,0,0,0
1975-03-07T00:00:00Z,78.81287215,78.81287215,0,0,0,0
1975-03-08T00:00:00Z,54.19051125,54.19051125,0,0,0,0
1975-03-09T00:00:00Z,104.460507,104.460507,0,0,0,0
1975-03-10T00:00:00Z,111.4330288,111.4330288,0,0,0,0
1975-03-11T00:00:00Z,104.9083722,104.9083722,0,0,0,0
1975-03-12T00:00:00Z,127.2529981,127.2529981,0,0,0,0
1975-03-13T00:00:00Z,120.0015493,120.0015493,0,0,0,0
1975-03-14T00:00:00Z,84.74011999,84.74011999,0,0,0,0
1975-03-15T00:00:00Z,129.7613917,129.7613917,0,0,0,0
1975-03-16T00:00:00Z,127.0271014,127.0271014,0,0,0,0
1975-03-17T00:00:00Z,134.1100505,134.1100505,0,0,0,0
1975-03-18T00:00:00Z,138.3992158,138.3992158,0,0,0,0
1975-03-19T00:00:00Z,133.0449825,133.0449825,0,0,0,0
1975-03-20T00:00:00Z,141.2188732,141.2188732,0,0,0,0
1975-03-21T00:00:00Z,155.0338954,155.0338954,0,0,0,0
1975-03-22T00:00:00Z,165.090522,165.090522,0,0,0,0
1975-03-23T00:00:00Z,165.0202917,165.0202917,0,0,0,0
1975-03-24T00:00:00Z,165.382771,165.382771,0,0,0,0
1975-03-25T00:00:00Z,167.6406743,167.6406743,0,0,0,0
1975-03-26T00:00:00Z,130.0941134,130.0941134,0,0,0,0
1975-03-27T00:00:00Z,109.7706519,109.7706519,0,0,0,0
1975-03-28T00:00:00Z,124.9238156,124.9238156,0,0,0,0
1975-03-29T00:00:00Z,126.7653488,126.7653488,0,0,0,0
1975-03-30T00:00:00Z,141.5924253,141.5924253,0,0,0,0
1975-03-31T00:00:00Z,154.0757719,154.0757719,0,0,0,0
1975-04-01T00:00:00Z,176.6804317,176.6804317,0,0,0,0
1975-04-02T00:00:00Z,160.9500409,160.9500409,0,0,0,0
1975-04-03T00:00:00Z,168.9950753,168.9950753,0,0,0,0
1975-04-04T00:00:00Z,171.476106,171.476106,0,0,0,0
1975-04-05T00:00:00Z,172.137831,172.137831,0,0,0,0
1975-04-06T00:00:00Z,174.2864141,174.2864141,0,0,0,0
1975-04-07T00:00:00Z,191.7051105,191.7051105,0,0,0,0
1975-04-08T00:00:00Z,197.3736404,197.3736404,0,0,0,0
1975-04-09T00:00:00Z,195.213284,195.213284,0,0,0,0
1975-04-10T00:00:00Z,169.5318079,169.5318079,0,0,0,0
1975-04-11T00:00:00Z,186.3331937,186.3331937,0,0,0,0
1975-04-12T00:00:00Z,176.0648898,176.0648898,0,0,0,0
1975-04-13T00:00:00Z,193.2749189,193.2749189,0,0,0,0
1975-04-14T00:00:00Z,191.6253126,191.6253126,0,0,0,0
1975-04-15T00:00:00Z,136.8419914,136.8419914,0,0,0,0
1975-04-16T00:00:00Z,131.1937108,131.1937108,0,0,0,0
1975-04-17T00:00:00Z,176.6086426,176.6086426,0,0,0,0
1975-04-18T00:00:00Z,191.9565726,191.9565726,0,0,0,0
1975-04-19T00:00:00Z,195.9209259,195.9209259,0,0,0,0
1975-04-20T00:00:00Z,203.7512834,203.7512834,0,0,0,0
1975-04-21T00:00:00Z,221.4266226,221.4266226,0,0,0,0
1975-04-22T00:00:00Z,230.0022285,230.0022285,0,0,0,0
1975-04-23T00:00:00Z,204.5326417,204.5326417,0,0,0,0
1975-04-24T00:00:00Z,210.6809436,210.6809436,0,0,0,0
1975-04-25T00:00:00Z,182.2114287,182.2114287,0,0,0,0
1975-04-26T00:00:00Z,181.4775627,181.4775627,0,0,0,0
1975-04-27T00:00:00Z,216.8291577,216.8291577,0,0,0,0
1975-04-28T00:00:00Z,217.5302014,217.5302014,0,0,0,0
1975-04-29T00:00:00Z,189.8291398,189.8291398,0,0,0,0
1975-04-30T00:00:00Z,206.9272452,206.9272452,0,0,0,0
1975-05-01T00:00:00Z,230.8664235,230.8664235,0,0,0,0
1975-05-02T00:00:00Z,233.1583622,233.1583622,0,0,0,0
1975-05-03T00:00:00Z,210.3689562,210.3689562,0,0,0,0
1975-05-04T00:00:00Z,218.6578389,218.6578389,0,0,0,0
1975-05-05T00:00:00Z,213.6562331,213.6562331,0,0,0,0
1975-05-06T00:00:00Z,216.0073934,216.0073934,0,0,0,0
1975-05-07T00:00:00Z,242.1476399,242.1476399,0,0,0,0
1975-05-08T00:00:00Z,265.3957143,265.3957143,0,0,0,0
1975-05-09T00:00:00Z,241.0326246,241.0326246,0,0,0,0
1975-05-10T00:00:00Z,222.6596692,222.6596692,0,0,0,0
1975-05-11T00:00:00Z,262.786148,262.786148,0,0,0,0
1975-05-12T00:00:00Z,263.2762922,263.2762922,0,0,0,0
1975-05-13T00:00:00Z,272.8236436,272.8236436,0,0,0,0
1975-05-14T00:00:00Z,250.9163211,250.9163211,0,0,0,0
1975-05-15T00:00:00Z,234.6033871,234.6033871,0,0,0,0
1975-05-16T00:00:00Z,177.7746979,177.7746979,0,0,0,0
1975-05-17T00:00:00Z,159.4494083,159.4494083,0,0,0,0
1975-05-18T00:00:00Z,183.373423,183.373423,0,0,0,0
1975-05-19T00:00:00Z,272.0258535,272.0258535,0,0,0,0
1975-05-20T00:00:00Z,266.4120957,266.4120957,0,0,0,0
1975-05-21T00:00:00Z,276.7771564,276.7771564,0,0,0,0
1975-05-22T00:00:00Z,272.0575368,272.0575368,0,0,0,0
1975-05-23T00:00:00Z,259.3253427,259.3253427,0,0,0,0
1975-05-24T00:00:00Z,239.7269987,239.7269987,0,0,0,0
1975-05-25T00:00:00Z,242.5362048,242.5362048,0,0,0,0
1975-05-26T00:00:00Z,232.528069,232.528069,0,0,0,0
1975-05-27T00:00:00Z,226.8765851,226.8765851,0,0,0,0
1975-05-28T00:00:00Z,254.4183604,254.4183604,0,0,0,0
1975-05-29T00:00:00Z,304.3009373,304.3009373,0,0,0,0
1975-05-30T00:00:00Z,300.3309593,300.3309593,0,0,0,0
1975-05-31T00:00:00Z,279.6617794,279.6617794,0,0,0,0
1975-06-01T00:00:00Z,251.1341207,251.1341207,0,0,0,0
1975-06-02T00:00:00Z,315.8200891,315.8200891,0,0,0,0
1975-06-03T00:00:00Z,299.7956906,299.7956906,0,0,0,0
1975-06-04T00:00:00Z,257.7374812,257.7374812,0,0,0,0
1975-06-05T00:00:00Z,183.9890392,183.9890392,0,0,0,0
1975-06-06T00:00:00Z,252.896811,252.896811,0,0,0,0
1975-06-07T00:00:00Z,308.1852096,308.1852096,0,0,0,0
1975-06-08T00:00:00Z,353.7446614,353.7446614,0,0,0,0
1975-06-09T00:00:00Z,284.36737,284.36737,0,0,0,0
1975-06-10T00:00:00Z,227.6433099,227.6433099,0,0,0,0
1975-06-11T00:00:00Z,192.5923237,192.5923237,0,0,0,0
1975-06-12T00:00:00Z,187.9742879,187.9742879,0,0,0,0
1975-06-13T00:00:00Z,172.7145562,172.7145562,0,0,0,0
1975-06-14T00:00:00Z,244.9505663,244.9505663,0,0,0,0
1975-06-15T00:00:00Z,234.2669912,234.2669912,0,0,0,0
1975-06-16T00:00:00Z,291.2074895,291.2074895,0,0,0,0
1975-06-17T00:00:00Z,240.8234625,240.8234625,0,0,0,0
1975-06-18T00:00:00Z,275.7425174,275.7425174,0,0,0,0
1975-06-19T00:00:00Z,260.3106405,260.3106405,0,0,0,0
1975-06-20T00:00:00Z,275.8461242,275.8461242,0,0,0,0
1975-06-21T00:00:00Z,194.3232857,194.3232857,0,0,0,0
1975-06-22T00:00:00Z,226.8860084,226.8860084,0,0,0,0
1975-06-23T00:00:00Z,169.1536905,169.1536905,0,0,0,0
1975-06-24T00:00:00Z,277.1018826,277.1018826,0,0,0,0
1975-06-25T00:00:00Z,282.1593985,282.1593985,0,0,0,0
1975-06-26T00:00:00Z,297.9218755,297.9218755,0,0,0,0
1975-06-27T00:00:00Z,284.3233332,284.3233332,0,0,0,0
1975-06-28T00:00:00Z,313.0597737,313.0597737,0,0,0,0
1975-06-29T00:00:00Z,272.5519401,272.5519401,0,0,0,0
1975-06-30T00:00:00Z,210.2927669,210.2927669,0,0,0,0
1975-07-01T00:00:00Z,227.5894519,227.5894519,0,0,0,0
1975-07-02T00:00:00Z,189.0831195,189.0831195,0,0,0,0
1975-07-03T00:00:00Z,199.4352616,199.4352616,0,0,0,0
1975-07-04T00:00:00Z,152.1047337,152.1047337,0,0,0,0
1975-07-05T00:00:00Z,170.1104172,170.1104172,0,0,0,0
1975-07-06T00:00:00Z,196.5107741,196.5107741,0,0,0,0
1975-07-07T00:00:00Z,202.3703086,202.3703086,0,0,0,0
1975-07-08T00:00:00Z,225.1241455,225.1241455,0,0,0,0
1975-07-09T00:00:00Z,151.6962479,151.6962479,0,0,0,0
1975-07-10T00:00:00Z,97.37738639,97.37738639,0,0,0,0
1975-07-11T00:00:00Z,80.83298639,80.83298639,0,0,0,0
1975-07-12T00:00:00Z,109.984168,109.984168,0,0,0,0
1975-07-13T00:00:00Z,173.8427715,173.8427715,0,0,0,0
1975-07-14T00:00:00Z,210.1202424,210.1202424,0,0,0,0
1975-07-15T00:00:00Z,107.1757117,107.1757117,0,0,0,0
1975-07-16T00:00:00Z,119.3921368,119.3921368,0,0,0,0
1975-07-17T00:00:00Z,106.7182016,106.7182016,0,0,0,0
1975-07-18T00:00:00Z,113.7128155,113.7128155,0,0,0,0
1975-07-19T00:00:00Z,146.3014344,146.3014344,0,0,0,0
1975-07-20T00:00:00Z,108.2872652,108.2872652,0,0,0,0
1975-07-21T00:00:00Z,220.6228659,220.6228659,0,0,0,0
1975-07-22T00:00:00Z,267.0355266,267.0355266,0,0,0,0
1975-07-23T00:00:00Z,264.781939,264.781939,0,0,0,0
1975-07-24T00:00:00Z,253.1012783,253.1012783,0,0,0,0
1975-07-25T00:00:00Z,199.1991735,199.1991735,0,0,0,0
1975-07-26T00:00:00Z,203.4318405,203.4318405,0,0,0,0
1975-07-27T00:00:00Z,264.8752668,264.8752668,0,0,0,0
1975-07-28T00:00:00Z,181.8218254,181.8218254,0,0,0,0
1975-07-29T00:00:00Z,125.5042016,125.5042016,0,0,0,0
1975-07-30T00:00:00Z,176.0159179,176.0159179,0,0,0,0
1975-07-31T00:00:00Z,246.3637061,246.3637061,0,0,0,0
1975-08-01T00:00:00Z,247.4865326,247.4865326,0,0,0,0
1975-08-02T00:00:00Z,216.6318724,216.6318724,0,0,0,0
1975-08-03T00:00:00Z,76.78979626,76.78979626,0,0,0,0
1975-08-04T00:00:00Z,204.1663889,204.1663889,0,0,0,0
1975-08-05T00:00:00Z,201.4227233,201.4227233,0,0,0,0
1975-08-06T00:00:00Z,124.4150439,124.4150439,0,0,0,0
1975-08-07T00:00:00Z,215.9829113,215.9829113,0,0,0,0
1975-08-08T00:00:00Z,198.1392403,198.1392403,0,0,0,0
1975-08-09T00:00:00Z,232.5501627,232.5501627,0,0,0,0
1975-08-10T00:00:00Z,223.926847,223.926847,0,0,0,0
1975-08-11T00:00:00Z,205.0472914,205.0472914,0,0,0,0
1975-08-12T00:00:00Z,199.7569403,199.7569403,0,0,0,0
1975-08-13T00:00:00Z,214.8426235,214.8426235,0,0,0,0
1975-08-14T00:00:00Z,175.5488432,175.5488432,0,0,0,0
1975-08-15T00:00:00Z,167.3381705,167.3381705,0,0,0,0
1975-08-16T00:00:00Z,194.8012167,194.8012167,0,0,0,0
1975-08-17T00:00:00Z,161.1251427,161.1251427,0,0,0,0
1975-08-18T00:00:00Z,180.8975864,180.8975864,0,0,0,0
1975-08-19T00:00:00Z,127.1261187,127.1261187,0,0,0,0
1975-08-20T00:00:00Z,99.96745182,99.96745182,0,0,0,0
1975-08-21T00:00:00Z,128.135938,128.135938,0,0,0,0
1975-08-22T00:00:00Z,81.66000129,81.66000129,0,0,0,0
1975-08-23T00:00:00Z,85.04802799,85.04802799,0,0,0,0
1975-08-24T00:00:00Z,103.6791647,103.6791647,0,0,0,0
1975-08-25T00:00:00Z,75.68626259,75.68626259,0,0,0,0
1975-08-26T00:00:00Z,127.2594896,127.2594896,0,0,0,0
1975-08-27T00:00:00Z,108.246696,108.246696,0,0,0,0
1975-08-28T00:00:00Z,60.92834446,60.92834446,0,0,0,0
1975-08-29T00:00:00Z,74.46734032,74.46734032,0,0,0,0
1975-08-30T00:00:00Z,71.51704933,71.51704933,0,0,0,0
1975-08-31T00:00:00Z,58.92890541,58.92890541,0,0,0,0
1975-09-01T00:00:00Z,29.74987598,29.74987598,0,0,0,0
1975-09-02T00:00:00Z,23.34901155,23.34901155,0,0,0,0
1975-09-03T00:00:00Z,43.5102994,43.5102994,0,0,0,0
1975-09-04T00:00:00Z,26.44155091,26.44155091,0,0,0,0
1975-09-05T00:00:00Z,8.958522685,8.958522685,0,0,0,0
1975-09-06T00:00:00Z,19.68436584,19.68436584,0,0,0,0
1975-09-07T00:00:00Z,73.56992417,73.56992417,0,0,0,0
1975-09-08T00:00:00Z,26.70575689,26.70575689,0,0,0,0
1975-09-09T00:00:00Z,31.22202882,31.22202882,0,0,0,0
1975-09-10T00:00:00Z,38.67817194,38.67817194,0,0,0,0
1975-09-11T00:00:00Z,34.61544097,34.61544097,0,0,0,0
1975-09-12T00:00:00Z,30.21387813,30.21387813,0,0,0,0
1975-09-13T00:00:00Z,69.14970026,69.14970026,0,0,0,0
1975-09-14T00:00:00Z,19.58994045,19.58994045,0,0,0,0
1975-09-15T00:00:00Z,16.96630733,16.96630733,0,0,0,0
1975-09-16T00:00:00Z,24.54125458,24.54125458,0,0,0,0
1975-09-17T00:00:00Z,30.8258734,30.8258734,0,0,0,0
1975-09-18T00:00:00Z,23.87001416,23.87001416,0,0,0,0
1975-09-19T00:00:00Z,47.97784305,47.97784305,0,0,0,0
1975-09-20T00:00:00Z,89.54591855,89.54591855,0,0,0,0
1975-09-21T00:00:00Z,95.98909294,95.98909294,0,0,0,0
1975-09-22T00:00:00Z,67.43237609,67.43237609,0,0,0,0
1975-09-23T00:00:00Z,83.5291571,83.5291571,0,0,0,0
1975-09-24T00:00:00Z,104.9094767,104.9094767,0,0,0,0
1975-09-25T00:00:00Z,111.7726079,111.7726079,0,0,0,0
1975-09-26T00:00:00Z,82.50892952,82.50892952,0,0,0,0
1975-09-27T00:00:00Z,72.0169975,72.0169975,0,0,0,0
1975-09-28T00:00:00Z,91.24803088,91.24803088,0,0,0,0
1975-09-29T00:00:00Z,65.6363615,65.6363615,0,0,0,0
1975-09-30T00:00:00Z,55.21933235,55.21933235,0,0,0,0
1975-10-01T00:00:00Z,47.18738797,47.18738797,0,0,0,0
1975-10-02T00:00:00Z,90.05276095,90.05276095,0,0,0,0
1975-10-03T00:00:00Z,51.67382919,51.67382919,0,0,0,0
1975-10-04T00:00:00Z,25.72438112,25.72438112,0,0,0,0
1975-10-05T00:00:00Z,84.45211358,84.45211358,0,0,0,0
1975-10-06T00:00:00Z,73.70298694,73.70298694,0,0,0,0
1975-10-07T00:00:00Z,48.27915605,48.27915605,0,0,0,0
1975-10-08T00:00:00Z,73.99749435,73.99749435,0,0,0,0
1975-10-09T00:00:00Z,82.36633422,82.36633422,0,0,0,0
1975-10-10T00:00:00Z,58.15535095,58.15535095,0,0,0,0
1975-10-11T00:00:00Z,40.90615927,40.90615927,0,0,0,0
1975-10-12T00:00:00Z,42.78194602,42.78194602,0,0,0,0
1975-10-13T00:00:00Z,46.12785281,46.12785281,0,0,0,0
1975-10-14T00:00:00Z,63.86851009,63.86851009,0,0,0,0
1975-10-15T00:00:00Z,40.76422332,40.76422332,0,0,0,0
1975-10-16T00:00:00Z,52.88122689,52.88122689,0,0,0,0
1975-10-17T00:00:00Z,55.46653501,55.46653501,0,0,0,0
1975-10-18T00:00:00Z,48.87165277,48.87165277,0,0,0,0
1975-10-19T00:00:00Z,41.65454817,41.65454817,0,0,0,0
1975-10-20T00:00:00Z,43.08953276,43.08953276,0,0,0,0
1975-10-21T00:00:00Z,46.73190869,46.73190869,0,0,0,0
1975-10-22T00:00:00Z,39.35313738,39.35313738,0,0,0,0
1975-10-23T00:00:00Z,31.33955448,31.33955448,0,0,0,0
1975-10-24T00:00:00Z,23.68885735,23.68885735,0,0,0,0
1975-10-25T00:00:00Z,25.30587391,25.30587391,0,0,0,0
1975-10-26T00:00:00Z,33.63199403,33.63199403,0,0,0,0
1975-10-27T00:00:00Z,37.83001329,37.83001329,0,0,0,0
1975-10-28T00:00:00Z,21.6876947,21.6876947,0,0,0,0
1975-10-29T00:00:00Z,26.05803392,26.05803392,0,0,0,0
1975-10-30T00:00:00Z,36.11244025,36.11244025,0,0,0,0
1975-10-31T00:00:00Z,13.62084779,13.62084779,0,0,0,0
1975-11-01T00:00:00Z,6.903447722,6.903447722,0,0,0,0
1975-11-02T00:00:00Z,11.11890631,11.11890631,0,0,0,0
1975-11-03T00:00:00Z,11.88340447,11.88340447,0,0,0,0
1975-11-04T00:00:00Z,12.61035767,12.61035767,0,0,0,0
1975-11-05T00:00:00Z,18.18296824,18.18296824,0,0,0,0
1975-11-06T00:00:00Z,27.06640108,27.06640108,0,0,0,0
1975-11-07T00:00:00Z,19.35009715,19.35009715,0,0,0,0
1975-11-08T00:00:00Z,18.24157642,18.24157642,0,0,0,0
1975-11-09T00:00:00Z,17.84357983,17.84357983,0,0,0,0
1975-11-10T00:00:00Z,8.931808116,8.931808116,0,0,0,0
1975-11-11T00:00:00Z,11.02868073,11.02868073,0,0,0,0
1975-11-12T00:00:00Z,13.04648407,13.04648407,0,0,0,0
1975-11-13T00:00:00Z,16.77045491,16.77045491,0,0,0,0
1975-11-14T00:00:00Z,11.77748379,11.77748379,0,0,0,0
1975-11-15T00:00:00Z,12.80238921,12.80238921,0,0,0,0
1975-11-16T00:00:00Z,11.58365378,11.58365378,0,0,0,0
1975-11-17T00:00:00Z,10.38822211,10.38822211,0,0,0,0
1975-11-18T00:00:00Z,10.3747847,10.3747847,0,0,0,0
1975-11-19T00:00:00Z,7.611717871,7.611717871,0,0,0,0
1975-11-20T00:00:00Z,4.29148008,4.29148008,0,0,0,0
1975-11-21T00:00:00Z,5.779374647,5.779374647,0,0,0,0
1975-11-22T00:00:00Z,5.639952994,5.639952994,0,0,0,0
1975-11-23T00:00:00Z,7.801302316,7.801302316,0,0,0,0
1975-11-24T00:00:00Z,7.074698393,7.074698393,0,0,0,0
1975-11-25T00:00:00Z,7.489925866,7.489925866,0,0,0,0
1975-11-26T00:00:00Z,3.953573017,3.953573017,0,0,0,0
1975-11-27T00:00:00Z,3.898304151,3.898304151,0,0,0,0
1975-11-28T00:00:00Z,3.949809929,3.949809929,0,0,0,0
1975-11-29T00:00:00Z,2.915075148,2.915075148,0,0,0,0
1975-11-30T00:00:00Z,3.605058339,3.605058339,0,0,0,0
1975-12-01T00:00:00Z,3.496644639,3.496644639,0,0,0,0
1975-12-02T00:00:00Z,2.312422783,2.312422783,0,0,0,0
1975-12-03T00:00:00Z,1.973085071,1.973085071,0,0,0,0
1975-12-04T00:00:00Z,1.492393048,1.492393048,0,0,0,0
1975-12-05T00:00:00Z,2.221231248,2.221231248,0,0,0,0
1975-12-06T00:00:00Z,2.207489131,2.207489131,0,0,0,0
1975-12-07T00:00:00Z,2.068609912,2.068609912,0,0,0,0
1975-12-08T00:00:00Z,2.182242267,2.182242267,0,0,0,0
1975-12-09T00:00:00Z,2.030449045,2.030449045,0,0,0,0
1975-12-10T00:00:00Z,1.903237009,1.903237009,0,0,0,0
1975-12-11T00:00:00Z,1.2979067,1.2979067,0,0,0,0
1975-12-12T00:00:00Z,1.631638961,1.631638961,0,0,0,0
1975-12-13T00:00:00Z,1.694092495,1.694092495,0,0,0,0
1975-12-14T00:00:00Z,1.39217267,1.39217267,0,0,0,0
1975-12-15T00:00:00Z,1.76694374,1.76694374,0,0,0,0
1975-12-16T00:00:00Z,0.943780087,0.943780087,0,0,0,0
1975-12-17T00:00:00Z,1.240300599,1.240300599,0,0,0,0
1975-12-18T00:00:00Z,1.36248952,1.36248952,0,0,0,0
1975-12-19T00:00:00Z,1.392795097,1.392795097,0,0,0,0
1975-12-20T00:00:00Z,1.197896114,1.197896114,0,0,0,0
1975-12-21T00:00:00Z,1.379784463,1.379784463,0,0,0,0
1975-12-22T00:00:00Z,1.008834678,1.008834678,0,0,0,0
1975-12-23T00:00:00Z,0.747420669,0.747420669,0,0,0,0
1975-12-24T00:00:00Z,1.04983868,1.04983868,0,0,0,0
1975-12-25T00:00:00Z,1.82092526,1.82092526,0,0,0,0
1975-12-26T00:00:00Z,1.313507146,1.313507146,0,0,0,0
1975-12-27T00:00:00Z,1.769556825,1.769556825,0,0,0,0
1975-12-28T00:00:00Z,1.144741517,1.144741517,0,0,0,0
1975-12-29T00:00:00Z,1.243534583,1.243534583,0,0,0,0
1975-12-30T00:00:00Z,1.270137473,1.270137473,0,0,0,0
1975-12-31T00:00:00Z,1.159667043,1.159667043,0,0,0,0
1976-01-01T00:00:00Z,1.78801904,1.78801904,0,0,0,0
1976-01-02T00:00:00Z,2.248651618,2.248651618,0,0,0,0
1976-01-03T00:00:00Z,2.548227618,2.548227618,0,0,0,0
1976-01-04T00:00:00Z,2.795306046,2.795306046,0,0,0,0
1976-01-05T00:00:00Z,2.624056983,2.624056983,0,0,0,0
1976-01-06T00:00:00Z,2.015489574,2.015489574,0,0,0,0
1976-01-07T00:00:00Z,2.583346933,2.583346933,0,0,0,0
1976-01-08T00:00:00Z,1.269571315,1.269571315,0,0,0,0
1976-01-09T00:00:00Z,1.356711378,1.356711378,0,0,0,0
1976-01-10T00:00:00Z,2.078127481,2.078127481,0,0,0,0
1976-01-11T00:00:00Z,2.336541388,2.336541388,0,0,0,0
1976-01-12T00:00:00Z,5.185248275,5.185248275,0,0,0,0
1976-01-13T00:00:00Z,2.630933655,2.630933655,0,0,0,0
1976-01-14T00:00:00Z,3.263534762,3.263534762,0,0,0,0
1976-01-15T00:00:00Z,2.423562542,2.423562542,0,0,0,0
1976-01-16T00:00:00Z,5.232272112,5.232272112,0,0,0,0
1976-01-17T00:00:00Z,5.153140667,5.153140667,0,0,0,0
1976-01-18T00:00:00Z,4.066151956,4.066151956,0,0,0,0
1976-01-19T00:00:00Z,4.791870296,4.791870296,0,0,0,0
1976-01-20T00:00:00Z,3.678908184,3.678908184,0,0,0,0
1976-01-21T00:00:00Z,5.147381345,5.147381345,0,0,0,0
1976-01-22T00:00:00Z,9.237367956,9.237367956,0,0,0,0
1976-01-23T00:00:00Z,10.52220614,10.52220614,0,0,0,0
1976-01-24T00:00:00Z,5.208615972,5.208615972,0,0,0,0
1976-01-25T00:00:00Z,7.193557779,7.193557779,0,0,0,0
1976-01-26T00:00:00Z,6.844578762,6.844578762,0,0,0,0
1976-01-27T00:00:00Z,14.5474689,14.5474689,0,0,0,0
1976-01-28T00:00:00Z,10.74903404,10.74903404,0,0,0,0
1976-01-29T00:00:00Z,8.732279498,8.732279498,0,0,0,0
1976-01-30T00:00:00Z,9.277550891,9.277550891,0,0,0,0
1976-01-31T00:00:00Z,16.95459728,16.95459728,0,0,0,0
1976-02-01T00:00:00Z,24.1588127,24.1588127,0,0,0,0
1976-02-02T00:00:00Z,17.50204263,17.50204263,0,0,0,0
1976-02-03T00:00:00Z,18.11113059,18.11113059,0,0,0,0
1976-02-04T00:00:00Z,21.53248535,21.53248535,0,0,0,0
1976-02-05T00:00:00Z,22.331913,22.331913,0,0,0,0
1976-02-06T00:00:00Z,28.76712859,28.76712859,0,0,0,0
1976-02-07T00:00:00Z,28.93089034,28.93089034,0,0,0,0
1976-02-08T00:00:00Z,26.25454985,26.25454985,0,0,0,0
1976-02-09T00:00:00Z,40.17150579,40.17150579,0,0,0,0
1976-02-10T00:00:00Z,39.37028714,39.37028714,0,0,0,0
1976-02-11T00:00:00Z,44.08686367,44.08686367,0,0,0,0
1976-02-12T00:00:00Z,47.8953188,47.8953188,0,0,0,0
1976-02-13T00:00:00Z,52.90415896,52.90415896,0,0,0,0
1976-02-14T00:00:00Z,40.14358988,40.14358988,0,0,0,0
1976-02-15T00:00:00Z,43.16790174,43.16790174,0,0,0,0
1976-02-16T00:00:00Z,33.18960855,33.18960855,0,0,0,0
1976-02-17T00:00:00Z,28.97148356,28.97148356,0,0,0,0
1976-02-18T00:00:00Z,33.44221402,33.44221402,0,0,0,0
1976-02-19T00:00:00Z,29.04454688,29.04454688,0,0,0,0
1976-02-20T00:00:00Z,42.5207948,42.5207948,0,0,0,0
1976-02-21T00:00:00Z,66.30367438,66.30367438,0,0,0,0
1976-02-22T00:00:00Z,63.21431191,63.21431191,0,0,0,0
1976-02-23T00:00:00Z,51.29895704,51.29895704,0,0,0,0
1976-02-24T00:00:00Z,34.28432784,34.28432784,0,0,0,0
1976-02-25T00:00:00Z,35.60481998,35.60481998,0,0,0,0
1976-02-26T00:00:00Z,71.08609662,71.08609662,0,0,0,0
1976-02-27T00:00:00Z,90.81037586,90.81037586,0,0,0,0
1976-02-28T00:00:00Z,54.01859368,54.01859368,0,0,0,0
1976-03-01T00:00:00Z,67.16931665,67.16931665,0,0,0,0
1976-03-02T00:00:00Z,45.5278489,45.5278489,0,0,0,0
1976-03-03T00:00:00Z,46.86764345,46.86764345,0,0,0,0
1976-03-04T00:00:00Z,82.33941367,82.33941367,0,0,0,0
1976-03-05T00:00:00Z,83.15191911,83.15191911,0,0,0,0
1976-03-06T00:00:00Z,45.99540789,45.99540789,0,0,0,0
1976-03-07T00:00:00Z,86.55460277,86.55460277,0,0,0,0
1976-03-08T00:00:00Z,65.82824349,65.82824349,0,0,0,0
1976-03-09T00:00:00Z,66.10093188,66.10093188,0,0,0,0
1976-03-10T00:00:00Z,85.46066656,85.46066656,0,0,0,0
1976-03-11T00:00:00Z,67.26754946,67.26754946,0,0,0,0
1976-03-12T00:00:00Z,85.9971148,85.9971148,0,0,0,0
1976-03-13T00:00:00Z,105.2533702,105.2533702,0,0,0,0
1976-03-14T00:00:00Z,94.88037813,94.88037813,0,0,0,0
1976-03-15T00:00:00Z,66.63045196,66.63045196,0,0,0,0
1976-03-16T00:00:00Z,106.6216305,106.6216305,0,0,0,0
1976-03-17T00:00:00Z,122.9867536,122.9867536,0,0,0,0
1976-03-18T00:00:00Z,100.3835822,100.3835822,0,0,0,0
1976-03-19T00:00:00Z,96.5250474,96.5250474,0,0,0,0
1976-03-20T00:00:00Z,64.85976774,64.85976774,0,0,0,0
1976-03-21T00:00:00Z,80.43609702,80.43609702,0,0,0,0
1976-03-22T00:00:00Z,114.7556165,114.7556165,0,0,0,0
1976-03-23T00:00:00Z,157.5182138,157.5182138,0,0,0,0
1976-03-24T00:00:00Z,166.4736627,166.4736627,0,0,0,0
1976-03-25T00:00:00Z,171.3351988,171.3351988,0,0,0,0
1976-03-26T00:00:00Z,172.8318806,172.8318806,0,0,0,0
1976-03-27T00:00:00Z,172.3370042,172.3370042,0,0,0,0
1976-03-28T00:00:00Z,176.3903387,176.3903387,0,0,0,0
1976-03-29T00:00:00Z,121.2030389,121.2030389,0,0,0,0
1976-03-30T00:00:00Z,154.9875016,154.9875016,0,0,0,0
1976-03-31T00:00:00Z,153.5355731,153.5355731,0,0,0,0
1976-04-01T00:00:00Z,168.0111814,168.0111814,0,0,0,0
1976-04-02T00:00:00Z,187.5392707,187.5392707,0,0,0,0
1976-04-03T00:00:00Z,153.0123999,153.0123999,0,0,0,0
1976-04-04T00:00:00Z,171.4029762,171.4029762,0,0,0,0
